data,depoente_convidado,tipo_entidade,entidade,frequencia
20210611,CLÁUDIO MAIEROVITCH,OUTROS,Sistema Único de Saúde,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,Saúde da Família,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,EpiSUS,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,Epidemiologia de Campo,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,Congresso Nacional,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,Programa Mais Médicos,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,SARS-,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,Regn-Cov2,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,Monoclonal Antibody,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,Lei 6.360,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,H1N1,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,Sputnik V,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,CoronaVac,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,AstraZeneca,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,Oxford,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,Copa América,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,PIB,1
20210611,CLÁUDIO MAIEROVITCH,OUTROS,UTI,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Estados Unidos,4
20210611,CLÁUDIO MAIEROVITCH,LOCAL,São Paulo,4
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Araraquara,3
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Brasília,2
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Portugal,2
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Estado de São Paulo,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Município de Santos,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Reino Unido,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Sarampo,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Esplanada,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Brics,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Genebra,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,São Carlos,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Alemanha,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Inglaterra,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Israel,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Rio Grande do Sul,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Índia,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Chile,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Rio de Janeiro,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Ceará,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Manaus,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Fortaleza,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Nordeste,1
20210611,CLÁUDIO MAIEROVITCH,LOCAL,Pelotas,1
20210611,CLÁUDIO MAIEROVITCH,TEMPO,90,2
20210611,CLÁUDIO MAIEROVITCH,TEMPO,2019,1
20210611,CLÁUDIO MAIEROVITCH,TEMPO,2014,1
20210611,CLÁUDIO MAIEROVITCH,TEMPO,janeiro,1
20210611,CLÁUDIO MAIEROVITCH,TEMPO,abril,1
20210611,CLÁUDIO MAIEROVITCH,TEMPO,março de 2020,1
20210611,CLÁUDIO MAIEROVITCH,TEMPO,século XXI,1
20210611,CLÁUDIO MAIEROVITCH,TEMPO,80,1
20210611,CLÁUDIO MAIEROVITCH,TEMPO,Natal,1
20210611,CLÁUDIO MAIEROVITCH,TEMPO,1976,1
20210611,CLÁUDIO MAIEROVITCH,TEMPO,março,1
20210611,CLÁUDIO MAIEROVITCH,TEMPO,dezembro,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,800,2
20210611,CLÁUDIO MAIEROVITCH,VALOR,11,2
20210611,CLÁUDIO MAIEROVITCH,VALOR,R$600,2
20210611,CLÁUDIO MAIEROVITCH,VALOR,22º,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,41º,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,19 posições,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,195,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,98º,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,94º,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,"200, 300 dias",1
20210611,CLÁUDIO MAIEROVITCH,VALOR,mais de 100 milhões de,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,50 anos,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,20 anos,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,100%,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,entre,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,R$16 mil,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,R$17 mil,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,mais de 35 anos,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,mais de 85%,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,Mais de 85%,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,em torno de 80 a 90 mil,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,R$200,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,"5,6 mil",1
20210611,CLÁUDIO MAIEROVITCH,VALOR,28,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,30 anos,1
20210611,CLÁUDIO MAIEROVITCH,VALOR,2 mil,1
20210611,NATALIA PASTERNAK,LOCAL,Estados Unidos,9
20210611,NATALIA PASTERNAK,LOCAL,Manaus,5
20210611,NATALIA PASTERNAK,LOCAL,Rio de Janeiro,4
20210611,NATALIA PASTERNAK,LOCAL,Planeta,3
20210611,NATALIA PASTERNAK,LOCAL,São Paulo,2
20210611,NATALIA PASTERNAK,LOCAL,O Globo,2
20210611,NATALIA PASTERNAK,LOCAL,Marselha,2
20210611,NATALIA PASTERNAK,LOCAL,Alemanha,2
20210611,NATALIA PASTERNAK,LOCAL,PowerPoint,1
20210611,NATALIA PASTERNAK,LOCAL,Colúmbia,1
20210611,NATALIA PASTERNAK,LOCAL,Genetic Literacy,1
20210611,NATALIA PASTERNAK,LOCAL,Reino Unido,1
20210611,NATALIA PASTERNAK,LOCAL,Medscape,1
20210611,NATALIA PASTERNAK,LOCAL,CBN,1
20210611,NATALIA PASTERNAK,LOCAL,Fase III,1
20210611,NATALIA PASTERNAK,LOCAL,Estado de São Paulo,1
20210611,NATALIA PASTERNAK,LOCAL,Araraquara,1
20210611,NATALIA PASTERNAK,LOCAL,Nova Zelândia,1
20210611,NATALIA PASTERNAK,LOCAL,China,1
20210611,NATALIA PASTERNAK,LOCAL,Austrália,1
20210611,NATALIA PASTERNAK,LOCAL,Lancet,1
20210611,NATALIA PASTERNAK,LOCAL,Lattes,1
20210611,NATALIA PASTERNAK,LOCAL,The Lancet,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Instituto Questão de Ciência,8
20210611,NATALIA PASTERNAK,ORGANIZACAO,Governo Federal,8
20210611,NATALIA PASTERNAK,ORGANIZACAO,Ministério da Saúde,7
20210611,NATALIA PASTERNAK,ORGANIZACAO,Casa,6
20210611,NATALIA PASTERNAK,ORGANIZACAO,Conep,5
20210611,NATALIA PASTERNAK,ORGANIZACAO,CPI,5
20210611,NATALIA PASTERNAK,ORGANIZACAO,Universidade de São Paulo,3
20210611,NATALIA PASTERNAK,ORGANIZACAO,Comitê de Ética,3
20210611,NATALIA PASTERNAK,ORGANIZACAO,Universidade de Washington,3
20210611,NATALIA PASTERNAK,ORGANIZACAO,USP,3
20210611,NATALIA PASTERNAK,ORGANIZACAO,ONG,2
20210611,NATALIA PASTERNAK,ORGANIZACAO,Instituto de Ciências Biomédicas,2
20210611,NATALIA PASTERNAK,ORGANIZACAO,Organização Mundial da Saúde,2
20210611,NATALIA PASTERNAK,ORGANIZACAO,SUS,2
20210611,NATALIA PASTERNAK,ORGANIZACAO,Universidade de Columbia,2
20210611,NATALIA PASTERNAK,ORGANIZACAO,Questão de Ciência,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Comitê para Investigação Cética,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Fundação Getúlio Vargas,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Universidade de Colúmbia,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Anvisa,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Correios,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Conselho do Instituto Brasil-Israel,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Universidade Monash,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Fiocruz,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Organização Mundial de Saúde,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Cochrane,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Comissão de Ética Nacional,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Ministério,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Público Federal,1
20210611,NATALIA PASTERNAK,ORGANIZACAO,Laboratório de Desenvolvimento de Vacinas,1
20210611,NATALIA PASTERNAK,OUTROS,PrEP,4
20210611,NATALIA PASTERNAK,OUTROS,PEP,3
20210611,NATALIA PASTERNAK,OUTROS,PFF2,3
20210611,NATALIA PASTERNAK,OUTROS,Fase I,3
20210611,NATALIA PASTERNAK,OUTROS,Ciências Biológicas,2
20210611,NATALIA PASTERNAK,OUTROS,Microbiologia,2
20210611,NATALIA PASTERNAK,OUTROS,The Skeptic,1
20210611,NATALIA PASTERNAK,OUTROS,Ph.D.,1
20210611,NATALIA PASTERNAK,OUTROS,Engenharia Civil,1
20210611,NATALIA PASTERNAK,OUTROS,Fase III,1
20210611,NATALIA PASTERNAK,OUTROS,HIV,1
20210611,NATALIA PASTERNAK,OUTROS,Tamiflu,1
20210611,NATALIA PASTERNAK,OUTROS,Solidarity,1
20210611,NATALIA PASTERNAK,OUTROS,Recovery,1
20210611,NATALIA PASTERNAK,OUTROS,Discovery,1
20210611,NATALIA PASTERNAK,OUTROS,Jama,1
20210611,NATALIA PASTERNAK,OUTROS,Fase II,1
20210611,NATALIA PASTERNAK,OUTROS,Fase Pré-Clínica,1
20210611,NATALIA PASTERNAK,OUTROS,Ciência e Sociedade,1
20210611,NATALIA PASTERNAK,OUTROS,H,1
20210611,NATALIA PASTERNAK,OUTROS,Copa América,1
20210611,NATALIA PASTERNAK,OUTROS,Biologia,1
20210611,NATALIA PASTERNAK,OUTROS,Tubaína,1
20210611,NATALIA PASTERNAK,PESSOA,Cláudio,30
20210611,NATALIA PASTERNAK,PESSOA,Presidente da República,7
20210611,NATALIA PASTERNAK,PESSOA,Professor Marcus Lacerda,3
20210611,NATALIA PASTERNAK,PESSOA,Christian Drosten,3
20210611,NATALIA PASTERNAK,PESSOA,Professor Pedro Hallal,3
20210611,NATALIA PASTERNAK,PESSOA,Carl Sagan,2
20210611,NATALIA PASTERNAK,PESSOA,Jair Bolsonaro,2
20210611,NATALIA PASTERNAK,PESSOA,Dr. Cláudio,2
20210611,NATALIA PASTERNAK,PESSOA,Chefe da Nação,1
20210611,NATALIA PASTERNAK,PESSOA,Professor Marcus,1
20210611,NATALIA PASTERNAK,PESSOA,Stefan Pöhlmann,1
20210611,NATALIA PASTERNAK,PESSOA,Angela Merkel,1
20210611,NATALIA PASTERNAK,PESSOA,Dra. Ludhmila,1
20210611,NATALIA PASTERNAK,PESSOA,Professor Didier Raoult,1
20210611,NATALIA PASTERNAK,PESSOA,Presidente da Comissão,1
20210611,NATALIA PASTERNAK,PESSOA,Cochrane,1
20210611,NATALIA PASTERNAK,PESSOA,Senador Heinze,1
20210611,NATALIA PASTERNAK,PESSOA,Prof. Stefan Pöhlmann,1
20210611,NATALIA PASTERNAK,PESSOA,Professora Margareth Dalcolmo,1
20210611,NATALIA PASTERNAK,PESSOA,Andrew Wakefield,1
20210611,NATALIA PASTERNAK,PESSOA,Senador Girão,1
20210611,NATALIA PASTERNAK,PESSOA,Hanlon,1
20210611,NATALIA PASTERNAK,PESSOA,Pedro Hallal,1
20210611,NATALIA PASTERNAK,TEMPO,2020,4
20210611,NATALIA PASTERNAK,TEMPO,2021,3
20210611,NATALIA PASTERNAK,TEMPO,março,2
20210611,NATALIA PASTERNAK,TEMPO,junho,2
20210611,NATALIA PASTERNAK,TEMPO,70,1
20210611,NATALIA PASTERNAK,TEMPO,julho de 2020,1
20210611,NATALIA PASTERNAK,TEMPO,junho de 2020,1
20210611,NATALIA PASTERNAK,TEMPO,1998,1
20210611,NATALIA PASTERNAK,TEMPO,2018,1
20210611,NATALIA PASTERNAK,VALOR,15 milhões,9
20210611,NATALIA PASTERNAK,VALOR,100%,2
20210611,NATALIA PASTERNAK,VALOR,500 mil,2
20210611,NATALIA PASTERNAK,VALOR,R$10 milhões,1
20210611,NATALIA PASTERNAK,VALOR,19,1
20210611,NATALIA PASTERNAK,VALOR,R$3,1
20210611,NATALIA PASTERNAK,VALOR,Menos de 10%,1
20210611,NATALIA PASTERNAK,VALOR,menos de 10%,1
20210611,NATALIA PASTERNAK,VALOR,375 mil,1
20210611,NATALIA PASTERNAK,VALOR,17,1
20210611,NATALIA PASTERNAK,VALOR,70%,1
20210615,MARCELLUS CAMPELO,PESSOA,Ministro Pazuello,14
20210615,MARCELLUS CAMPELO,PESSOA,Dra. Mayra,7
20210615,MARCELLUS CAMPELO,PESSOA,Delphina Aziz,5
20210615,MARCELLUS CAMPELO,PESSOA,Nilton Lins,5
20210615,MARCELLUS CAMPELO,PESSOA,White Martins,4
20210615,MARCELLUS CAMPELO,PESSOA,Secretário-Executivo,4
20210615,MARCELLUS CAMPELO,PESSOA,Dra. Mayra Pinheiro,3
20210615,MARCELLUS CAMPELO,PESSOA,Dra. Rosemary,2
20210615,MARCELLUS CAMPELO,PESSOA,Diretora-Presidente da,2
20210615,MARCELLUS CAMPELO,PESSOA,Coronel Moura,2
20210615,MARCELLUS CAMPELO,PESSOA,White,2
20210615,MARCELLUS CAMPELO,PESSOA,Secretária,2
20210615,MARCELLUS CAMPELO,PESSOA,Presidente Omar Aziz,1
20210615,MARCELLUS CAMPELO,PESSOA,Renan Calheiros,1
20210615,MARCELLUS CAMPELO,PESSOA,Senador Eduardo Braga,1
20210615,MARCELLUS CAMPELO,PESSOA,Marcellus José Barroso Campêlo,1
20210615,MARCELLUS CAMPELO,PESSOA,Dra. Rosemary Costa Pinto,1
20210615,MARCELLUS CAMPELO,PESSOA,Secretário de Estado de Saúde,1
20210615,MARCELLUS CAMPELO,PESSOA,Coordenador da,1
20210615,MARCELLUS CAMPELO,PESSOA,Vice-Governador Carlos Almeida,1
20210615,MARCELLUS CAMPELO,PESSOA,Governador Wilson Lima,1
20210615,MARCELLUS CAMPELO,PESSOA,Secretário Executivo,1
20210615,MARCELLUS CAMPELO,PESSOA,Secretária Mayra Pinheiro,1
20210615,MARCELLUS CAMPELO,PESSOA,Dra. Rosemary Pinto,1
20210615,MARCELLUS CAMPELO,PESSOA,Ministro Mandetta,1
20210615,MARCELLUS CAMPELO,PESSOA,Secretário Rodrigo Tobias,1
20210615,MARCELLUS CAMPELO,PESSOA,João Lúcio,1
20210615,MARCELLUS CAMPELO,PESSOA,Vice-Governador,1
20210615,MARCELLUS CAMPELO,PESSOA,RH,1
20210615,MARCELLUS CAMPELO,PESSOA,Senador Renan,1
20210615,MARCELLUS CAMPELO,PESSOA,Ricardo Zimerman,1
20210615,MARCELLUS CAMPELO,PESSOA,Tabatinga,1
20210615,MARCELLUS CAMPELO,PESSOA,Prefeito de,1
20210615,MARCELLUS CAMPELO,PESSOA,Alessandra,1
20210615,MARCELLUS CAMPELO,PESSOA,Deputada,1
20210615,MARCELLUS CAMPELO,PESSOA,Secretário de Infraestrutura,1
20210615,MARCELLUS CAMPELO,PESSOA,Dr. Silvio Romano,1
20210615,MARCELLUS CAMPELO,PESSOA,Diretor do,1
20210615,MARCELLUS CAMPELO,PESSOA,Dr. Silvio,1
20210615,MARCELLUS CAMPELO,PESSOA,Secretário-Executivo de Controle Interno,1
20210615,MARCELLUS CAMPELO,PESSOA,Silvio,1
20210615,MARCELLUS CAMPELO,PESSOA,Silvio Romano,1
20210615,MARCELLUS CAMPELO,PESSOA,Deputado Péricles,1
20210615,MARCELLUS CAMPELO,PESSOA,Secretários da,1
20210615,MARCELLUS CAMPELO,PESSOA,Senador Marcos,1
20210615,MARCELLUS CAMPELO,PESSOA,Senador Marcos Rogério,1
20210615,MARCELLUS CAMPELO,PESSOA,Petrônio Bastos,1
20210615,MARCELLUS CAMPELO,PESSOA,Governador do Estado,1
20210615,MARCELLUS CAMPELO,PESSOA,Dr. Bernardino,1
20210615,MARCELLUS CAMPELO,PESSOA,Dr. Marcos Guerra,1
20210615,MARCELLUS CAMPELO,PESSOA,doutor,1
20210615,MARCELLUS CAMPELO,PESSOA,Secretário de Políticas em Saúde,1
20210615,MARCELLUS CAMPELO,PESSOA,Secretário da Capital,1
20210615,MARCELLUS CAMPELO,PESSOA,Secretário do Interior,1
20210615,MARCELLUS CAMPELO,PESSOA,Ministro Queiroga,1
20210615,MARCELLUS CAMPELO,PESSOA,Senador Omar,1
20210615,MARCELLUS CAMPELO,LOCAL,Manaus,47
20210615,MARCELLUS CAMPELO,LOCAL,Amazonas,23
20210615,MARCELLUS CAMPELO,LOCAL,Estado do Amazonas,14
20210615,MARCELLUS CAMPELO,LOCAL,Belém,11
20210615,MARCELLUS CAMPELO,LOCAL,Venezuela,6
20210615,MARCELLUS CAMPELO,LOCAL,Guarulhos,2
20210615,MARCELLUS CAMPELO,LOCAL,Floresta Amazônica,1
20210615,MARCELLUS CAMPELO,LOCAL,Município de Manaus,1
20210615,MARCELLUS CAMPELO,LOCAL,Brasília,1
20210615,MARCELLUS CAMPELO,LOCAL,28 de,1
20210615,MARCELLUS CAMPELO,LOCAL,BR-174,1
20210615,MARCELLUS CAMPELO,LOCAL,Coari,1
20210615,MARCELLUS CAMPELO,LOCAL,Tabatinga,1
20210615,MARCELLUS CAMPELO,LOCAL,Getúlio Vargas,1
20210615,MARCELLUS CAMPELO,LOCAL,Senador,1
20210615,MARCELLUS CAMPELO,LOCAL,Mato Grosso do Sul,1
20210615,MARCELLUS CAMPELO,LOCAL,Estados Unidos,1
20210615,MARCELLUS CAMPELO,LOCAL,Europa,1
20210615,MARCELLUS CAMPELO,LOCAL,Parintins,1
20210615,MARCELLUS CAMPELO,LOCAL,White Martins,1
20210615,MARCELLUS CAMPELO,VALOR,150,4
20210615,MARCELLUS CAMPELO,VALOR,61,3
20210615,MARCELLUS CAMPELO,VALOR,82%,3
20210615,MARCELLUS CAMPELO,VALOR,300,3
20210615,MARCELLUS CAMPELO,VALOR,25%,3
20210615,MARCELLUS CAMPELO,VALOR,250,2
20210615,MARCELLUS CAMPELO,VALOR,180,2
20210615,MARCELLUS CAMPELO,VALOR,18%,2
20210615,MARCELLUS CAMPELO,VALOR,"2,2 mil",2
20210615,MARCELLUS CAMPELO,VALOR,"7,6 mil",2
20210615,MARCELLUS CAMPELO,VALOR,8 mil metros cúbicos,2
20210615,MARCELLUS CAMPELO,VALOR,51 anos,1
20210615,MARCELLUS CAMPELO,VALOR,30 anos,1
20210615,MARCELLUS CAMPELO,VALOR,mais de 60 dias,1
20210615,MARCELLUS CAMPELO,VALOR,200,1
20210615,MARCELLUS CAMPELO,VALOR,90 dias,1
20210615,MARCELLUS CAMPELO,VALOR,75%,1
20210615,MARCELLUS CAMPELO,VALOR,553,1
20210615,MARCELLUS CAMPELO,VALOR,968,1
20210615,MARCELLUS CAMPELO,VALOR,52 mil metros cúbicos,1
20210615,MARCELLUS CAMPELO,VALOR,20 mil metros cúbicos,1
20210615,MARCELLUS CAMPELO,VALOR,342,1
20210615,MARCELLUS CAMPELO,VALOR,aproximadamente,1
20210615,MARCELLUS CAMPELO,VALOR,470 milhões,1
20210615,MARCELLUS CAMPELO,VALOR,115 milhões,1
20210615,MARCELLUS CAMPELO,VALOR,85%,1
20210615,MARCELLUS CAMPELO,VALOR,mais de 2 mil,1
20210615,MARCELLUS CAMPELO,VALOR,2020,1
20210615,MARCELLUS CAMPELO,VALOR,80,1
20210615,MARCELLUS CAMPELO,VALOR,10m3,1
20210615,MARCELLUS CAMPELO,VALOR,3 mil metros cúbicos,1
20210615,MARCELLUS CAMPELO,VALOR,375%,1
20210615,MARCELLUS CAMPELO,VALOR,mais de 600,1
20210615,MARCELLUS CAMPELO,VALOR,em torno de,1
20210615,MARCELLUS CAMPELO,VALOR,R$70 milhões,1
20210615,MARCELLUS CAMPELO,VALOR,20 dias,1
20210615,MARCELLUS CAMPELO,VALOR,30 dias,1
20210615,MARCELLUS CAMPELO,VALOR,Mais de 13 mil,1
20210615,MARCELLUS CAMPELO,VALOR,50% a 70%,1
20210615,MARCELLUS CAMPELO,VALOR,5%,1
20210615,MARCELLUS CAMPELO,VALOR,"1,92%",1
20210615,MARCELLUS CAMPELO,VALOR,30 mil metros cúbicos,1
20210615,MARCELLUS CAMPELO,VALOR,"em torno de 15, 16 mil",1
20210615,MARCELLUS CAMPELO,VALOR,"em torno de 17, 18 mil metros cúbicos",1
20210615,MARCELLUS CAMPELO,VALOR,28,1
20210615,MARCELLUS CAMPELO,VALOR,36,1
20210615,MARCELLUS CAMPELO,VALOR,mais de 10 anos,1
20210615,MARCELLUS CAMPELO,VALOR,90%,1
20210615,MARCELLUS CAMPELO,VALOR,625,1
20210615,MARCELLUS CAMPELO,VALOR,19,1
20210615,MARCELLUS CAMPELO,VALOR,50,1
20210615,MARCELLUS CAMPELO,VALOR,mais de 300%,1
20210615,MARCELLUS CAMPELO,VALOR,5 dias,1
20210615,MARCELLUS CAMPELO,VALOR,150 cilindros,1
20210615,MARCELLUS CAMPELO,VALOR,18,1
20210615,MARCELLUS CAMPELO,VALOR,em torno de 5,1
20210615,MARCELLUS CAMPELO,VALOR,"1,9",1
20210615,MARCELLUS CAMPELO,VALOR,52%,1
20210615,MARCELLUS CAMPELO,VALOR,92%,1
20210615,MARCELLUS CAMPELO,VALOR,447 milhões,1
20210615,MARCELLUS CAMPELO,VALOR,697 milhões,1
20210615,MARCELLUS CAMPELO,VALOR,212 milhões,1
20210615,MARCELLUS CAMPELO,VALOR,R$,1
20210615,MARCELLUS CAMPELO,VALOR,"219.435.508,09",1
20210615,MARCELLUS CAMPELO,VALOR,130,1
20210615,MARCELLUS CAMPELO,VALOR,447,1
20210615,MARCELLUS CAMPELO,VALOR,"1,5 milhão de quilômetros quadrados",1
20210615,MARCELLUS CAMPELO,VALOR,12%,1
20210615,MARCELLUS CAMPELO,VALOR,mais de 70%,1
20210615,MARCELLUS CAMPELO,VALOR,36 mil metros cúbicos,1
20210615,MARCELLUS CAMPELO,VALOR,66 mil metros cúbicos,1
20210615,MARCELLUS CAMPELO,VALOR,30,1
20210615,MARCELLUS CAMPELO,VALOR,25,1
20210615,MARCELLUS CAMPELO,VALOR,700,1
20210615,MARCELLUS CAMPELO,ORGANIZACAO,White Martins,71
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Ministério da Saúde,27
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Prefeitura de Manaus,14
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Hospital Nilton Lins,14
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Governo do Amazonas,12
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Fundação de Vigilância em Saúde,11
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Unicef,11
20210615,MARCELLUS CAMPELO,ORGANIZACAO,CMA,11
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Hospital Delphina Aziz,10
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Força Nacional de Saúde,9
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Governo Federal,9
20210615,MARCELLUS CAMPELO,ORGANIZACAO,UTIs,7
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Delphina Aziz,6
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Hospital Getúlio Vargas,6
20210615,MARCELLUS CAMPELO,ORGANIZACAO,SUS,5
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Nilton Lins,5
20210615,MARCELLUS CAMPELO,ORGANIZACAO,CPI,5
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Secretaria de Saúde,4
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Comitê de Crise,4
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Estado do Amazonas,4
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Comando Militar da Amazônia,4
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Controladoria-Geral do Estado,4
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Opas,4
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Comissão de Transição,3
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Conass,3
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Força Nacional,3
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Prefeituras,3
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Samel,3
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Governo do Estado,3
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Prefeitura,3
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Carbox,3
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Carboxi,3
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Hospital Federal Getúlio Vargas,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Ebserh,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Ministério da Educação,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Hospital João Lúcio,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Hospital da Zona Leste,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Instituto da Criança,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Hospital Beneficente Português,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,UCIs,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Secretaria de Estado,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Controladoria-Geral,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Ministério Público,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Defensoria Pública,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Unimed,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Comando Militar,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Saúde,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,UTI,2
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Instituto de Tecnologia da Amazônia,1
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Utam,1
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Comissão de Transição de Infraestrutura,1
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Secretaria Executiva da Secretaria de Estado de infraestrutura,1
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Seinfra,1
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Unidade Gestora de Projetos Especiais,1
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Secretaria Executiva da Saúde,1
20210615,MARCELLUS CAMPELO,ORGANIZACAO,Comissão Intergestores Bipartite,1
